"BOOT_IMAGE",CPUs,HWalign,Mfr,MinObjects,"NR_CPUS",Nodes,Order,Product,SerialNumber,"_raw","_time",agent,alloc,apic1,apic2,apparmor,"audit_enabled",auto,"bucket_order",caller,comm,component,controlPort,crc32c,"date_hour","date_mday","date_minute","date_month","date_second","date_wday","date_year","date_zone",decodes,"default_hierarchy","duration_seconds",err,eventtype,fd,file,host,id,idProduct,idVendor,"illegal_access",index,integration,label,"language_name","last_pfn",layoutcode,level,linecount,locale,locks,lpj,"max_arch_pfn","max_order",msg,name,"nr_cpu_ids",operation,owns,pci,pid,pin1,pin2,priority,profile,protocols,punct,rc,"rcu_fanout_leaf",res,root,shortlist,size,software,source,sourcetype,"splunk_server","splunk_server_group",state,sto,"supported_locales",swVersion,timeendpos,"timestamp_bits",timestartpos,ts,type,uid,unit,vector,workerName,"x_info","x_pid"
,,,,,,,,,,"Oct 12 18:39:15 automation jenkins[1132]: 2024-10-12 18:39:15.592+0000 [id=23]#011INFO#011winstone.Logger#logInternal: Winstone Servlet Engine running: controlPort=disabled","2025-10-12T18:39:15.000+0000",,,,,,,,,,,,disabled,,18,12,39,october,15,sunday,2025,local,,,,,,,,automation,23,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__[]:_--_::.+_[=]##.#:____:_=",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Oct 12 18:39:15 automation jenkins[1132]: 2024-10-12 18:39:15.581+0000 [id=1]#011INFO#011org.eclipse.jetty.server.Server#doStart: Started Server@b7f23d9{STARTING}[10.0.12,sto=0] @23596ms","2025-10-12T18:39:15.000+0000",,,,,,,,,,,,,,18,12,39,october,15,sunday,2025,local,,,,,,,,automation,1,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__[]:_--_::.+_[=]##....#:__@{}[..,=]_@",,,,,,,,"weather-data (1)","weather_data",automation,,,0,,,16,,0,,,,,,,,
,,,,,,,,,,"Oct 12 18:39:15 automation jenkins[1132]: 2024-10-12 18:39:15.439+0000 [id=1]#011INFO#011o.e.j.server.AbstractConnector#doStart: Started ServerConnector@517cd4b{HTTP/1.1, (http/1.1)}{0.0.0.0:8080}","2025-10-12T18:39:15.000+0000",,,,,,,,,,,,,,18,12,39,october,15,sunday,2025,local,,,,,,,,automation,1,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__[]:_--_::.+_[=]##....#:__@{/.,_(/.)}{...:}",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Oct 12 18:39:15 automation jenkins[1132]: 2024-10-12 18:39:15.385+0000 [id=1]#011INFO#011o.e.j.s.handler.ContextHandler#doStart: Started w.@42a9a63e{Jenkins v2.375.3,/,file:///var/cache/jenkins/war/,AVAILABLE}{/var/cache/jenkins/war}","2025-10-12T18:39:15.000+0000",,,,,,,,,,,,,,18,12,39,october,15,sunday,2025,local,,,,,,,,automation,1,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__[]:_--_::.+_[=]##.....#:__.@{_..,/,:///////,",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Oct 12 18:39:14 automation jenkins[1132]: 2024-10-12 18:39:14.318+0000 [id=1]#011INFO#011hudson.WebAppMain#contextInitialized: Jenkins home directory: /var/lib/jenkins found at: EnvVars.masterEnvVars.get(""JENKINS_HOME"")","2025-10-12T18:39:14.000+0000",,,,,,,,,,,,,,18,12,39,october,14,sunday,2025,local,,,,,,,,automation,1,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__[]:_--_::.+_[=]##.#:___:_///__:_..("""")",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Oct 12 18:39:10 automation systemd-timesyncd[744]: Synchronized to time server [2620:2d:4000:1::41]:123 (ntp.ubuntu.com).","2025-10-12T18:39:10.000+0000",,,,,,,,,,,,,,18,12,39,october,10,sunday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__-[]:_____[:::::]:_(..).",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Oct 12 18:39:08 automation jenkins[1132]: 2024-10-12 18:39:08.492+0000 [id=1]#011INFO#011o.e.j.s.s.DefaultSessionIdManager#doStart: Session workerName=node0","2025-10-12T18:39:08.000+0000",,,,,,,,,,,,,,18,12,39,october,8,sunday,2025,local,,,,,,,,automation,1,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__[]:_--_::.+_[=]##.....#:__=",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,node0,,
,,,,,,,,,,"Oct 12 18:39:07 automation jenkins[1132]: 2024-10-12 18:39:07.900+0000 [id=1]#011INFO#011o.e.j.w.StandardDescriptorProcessor#visitServlet: NO JSP Support for /, did not find org.eclipse.jetty.jsp.JettyJspServlet","2025-10-12T18:39:07.000+0000",,,,,,,,,,,,,,18,12,39,october,7,sunday,2025,local,,,,,,,,automation,1,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__[]:_--_::.+_[=]##....#:_____/,____....",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Oct 12 18:39:05 automation snapd[1256]: daemon stop requested to wait for socket activation","2025-10-12T18:39:05.000+0000",,,,,,,,,,,,,,18,12,39,october,5,sunday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__[]:________",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Oct 12 18:39:05 automation snapd[1256]: overlord.go:512: Released state lock file","2025-10-12T18:39:05.000+0000",,,,,,,,,,,,,,18,12,39,october,5,sunday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__[]:_.::____",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Oct 12 18:39:05 automation snapd[1256]: daemon.go:523: done waiting for running hooks","2025-10-12T18:39:05.000+0000",,,,,,,,,,,,,,18,12,39,october,5,sunday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__[]:_.::_____",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Oct 12 18:39:05 automation snapd[1256]: daemon.go:521: gracefully waiting for running hooks","2025-10-12T18:39:05.000+0000",,,,,,,,,,,,,,18,12,39,october,5,sunday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__[]:_.::_____",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Oct 12 18:39:01 automation splunk[1404]: 2024-10-12 18:39:01.032 +0000 splunkd started (build de405f4a7979) pid=1404","2025-10-12T18:39:01.000+0000",,,,,,,,,,,,,,18,12,39,october,1,sunday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,1404,,,,,,"__::__[]:_--_::._+___(_)_=",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Oct 12 18:39:00 automation splunk[1404]: PYTHONHTTPSVERIFY is set to 0 in splunk-launch.conf disabling certificate validation for the httplib and urllib libraries shipped with the embedded Python interpreter; must be set to ""1"" for increased security","2025-10-12T18:39:00.000+0000",,,,,,,,,,,,,,18,12,39,october,0,sunday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__[]:_______-._______________;_____""""___",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Oct 12 18:39:00 automation jenkins[1132]: 2024-10-12 18:39:00.664+0000 [id=1]#011INFO#011org.eclipse.jetty.server.Server#doStart: jetty-10.0.12; built: 2022-09-14T01:54:40.076Z; git: 408d0139887e27a57b54ed52e2d92a36731a7e88; jvm 11.0.19+7-post-Ubuntu-0ubuntu118.04.1","2025-10-12T18:39:00.000+0000",,,,,,,,,,,,,,18,12,39,october,0,sunday,2025,local,,,,,,,,automation,1,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__[]:_--_::.+_[=]##....#:_-..;_:_--::.;_:_;__.",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Oct 12 18:39:00 automation jenkins[1132]: 2024-10-12 18:38:59.816+0000 [id=1]#011WARNING#011o.e.j.s.handler.ContextHandler#setContextPath: Empty contextPath","2025-10-12T18:39:00.000+0000",,,,,,,,,,,,,,18,12,39,october,0,sunday,2025,local,,,,,,,,automation,1,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__[]:_--_::.+_[=]##.....#:__",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Oct 12 18:38:59 automation splunk[1404]: #011Validating installed files against hashes from '/opt/splunkforwarder/splunkforwarder-9.0.4-de405f4a7979-linux-2.6-x86_64-manifest'","2025-10-12T18:38:59.000+0000",,,,,,,,,,,,,,18,12,38,october,59,sunday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__[]:_#______'///-..---.--'",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Oct 12 18:38:59 automation splunk[1404]: #011Checking default conf files for edits...","2025-10-12T18:38:59.000+0000",,,,,,,,,,,,,,18,12,38,october,59,sunday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__[]:_#_____...",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Oct 12 18:38:59 automation splunk[1404]: #011Done","2025-10-12T18:38:59.000+0000",,,,,,,,,,,,,,18,12,38,october,59,sunday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__[]:_#",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Oct 12 18:38:59 automation splunk[1404]: #011Checking conf files for problems...","2025-10-12T18:38:59.000+0000",,,,,,,,,,,,,,18,12,38,october,59,sunday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__[]:_#____...",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Oct 12 18:38:59 automation splunk[1404]: #011#011Your indexes and inputs configurations are not internally consistent. For more information, run 'splunk btool check --debug'","2025-10-12T18:38:59.000+0000",,,,,,,,,,,,,,18,12,38,october,59,sunday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__[]:_##________.___,__'___--'",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Oct 12 18:38:59 automation splunk[1404]: #011#011Invalid key in stanza [webhook] in /opt/splunkforwarder/etc/system/default/alert_actions.conf, line 229: enable_allowlist (value: false).","2025-10-12T18:38:59.000+0000",,,,,,,,,,,,,,18,12,38,october,59,sunday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__[]:_##____[]__//////.,__:__(:_).",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Oct 12 18:38:58 automation jenkins[1132]: 2024-10-12 18:38:58.595+0000 [id=1]#011INFO#011winstone.Logger#logInternal: Beginning extraction from war file","2025-10-12T18:38:58.000+0000",,,,,,,,,,,,,,18,12,38,october,58,sunday,2025,local,,,,,,,,automation,1,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__[]:_--_::.+_[=]##.#:_____",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Oct 12 18:38:57 automation splunk[1404]: #011Checking mgmt port [8025]: open","2025-10-12T18:38:57.000+0000",,,,,,,,,,,,,,18,12,38,october,57,sunday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__[]:_#___[]:_",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Oct 12 18:38:56 automation jenkins[1132]: Running from: /usr/share/java/jenkins.war","2025-10-12T18:38:56.000+0000",,,,,,,,,,,,,,18,12,38,october,56,sunday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__[]:__:_////.",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Oct 12 18:38:52 automation systemd[1]: Started Apply the settings specified in cloud-config.","2025-10-12T18:38:52.000+0000",,,,,,,,,,,,,,18,12,38,october,52,sunday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__[]:_______-.",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Oct 12 18:38:52 automation cloud-init[1635]: Cloud-init v. 23.1.2-0ubuntu0~18.04.1 running 'modules:config' at Sat, 12 Oct 2024 18:38:51 +0000. Up 38.50 seconds.","2025-10-12T18:38:52.000+0000",,,,,,,,,,,,,,18,12,38,october,52,sunday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__-[]:_-_._..-..__':'__,____::_+.__._.",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Oct 12 18:38:51 automation systemd[1]: Starting Apply the settings specified in cloud-config...","2025-10-12T18:38:51.000+0000",,,,,,,,,,,,,,18,12,38,october,51,sunday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__[]:_______-...",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Oct 12 18:38:51 automation systemd[1]: Started Wait until snapd is fully seeded.","2025-10-12T18:38:51.000+0000",,,,,,,,,,,,,,18,12,38,october,51,sunday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__[]:_______.",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Oct 12 18:38:50 automation systemd[1]: Started Time & Date Service.","2025-10-12T18:38:50.000+0000",,,,,,,,,,,,,,18,12,38,october,50,sunday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__[]:___&__.",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Oct 12 18:38:50 automation dbus-daemon[1045]: [system] Successfully activated service 'org.freedesktop.timedate1'","2025-10-12T18:38:50.000+0000",,,,,,,,,,,,,,18,12,38,october,50,sunday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__-[]:_[]____'..'",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Oct 12 18:38:50 automation systemd[1]: Starting Time & Date Service...","2025-10-12T18:38:50.000+0000",,,,,,,,,,,,,,18,12,38,october,50,sunday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__[]:___&__...",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Oct 12 18:38:49 automation dbus-daemon[1045]: [system] Activating via systemd: service name='org.freedesktop.timedate1' unit='dbus-org.freedesktop.timedate1.service' requested by ':1.10' (uid=0 pid=1256 comm=""/usr/lib/snapd/snapd "" label=""unconfined"")","2025-10-12T18:38:49.000+0000",,,,,,,,,,"/usr/lib/snapd/snapd",,,,18,12,38,october,49,sunday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,unconfined,,,,,1,,,,,,,"'org.freedesktop.timedate1'",,,,,1256,,,,,,"__::__-[]:_[]___:__='..'_='-...'___':.'_(=_=_=""///",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,0,"'dbus-org.freedesktop.timedate1.service'",,,,
,,,,,,,,,,"Oct 12 18:38:49 automation systemd[1]: Starting Wait until snapd is fully seeded...","2025-10-12T18:38:49.000+0000",,,,,,,,,,,,,,18,12,38,october,49,sunday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__[]:_______...",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Oct 12 18:38:49 automation systemd[1]: Started Snap Daemon.","2025-10-12T18:38:49.000+0000",,,,,,,,,,,,,,18,12,38,october,49,sunday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__[]:___.",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Oct 12 18:38:48 automation snapd[1256]: backends.go:58: AppArmor status: apparmor is enabled and all features are available","2025-10-12T18:38:48.000+0000",,,,,,,,,,,,,,18,12,38,october,48,sunday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__[]:_.::__:________",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Oct 12 18:38:48 automation snapd[1256]: daemon.go:340: adjusting startup timeout by 30s (pessimistic estimate of 30s plus 5s per snap)","2025-10-12T18:38:48.000+0000",,,,,,,,,,,,,,18,12,38,october,48,sunday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__[]:_.::______(_______)",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Oct 12 18:38:48 automation systemd[1]: Started Message of the Day.","2025-10-12T18:38:48.000+0000",,,,,,,,,,,,,,18,12,38,october,48,sunday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__[]:_____.",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Oct 12 18:38:48 automation 50-motd-news[1024]:    https://ubuntu.com/engage/secure-kubernetes-at-the-edge","2025-10-12T18:38:48.000+0000",,,,,,,,,,,,,,18,12,38,october,48,sunday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__--[]:____://.//----",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Oct 12 18:38:48 automation 50-motd-news[1024]:    just raised the bar for easy, resilient and secure K8s cluster deployment.","2025-10-12T18:38:48.000+0000",,,,,,,,,,,,,,18,12,38,october,48,sunday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__--[]:_________,______.",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Oct 12 18:38:48 automation 50-motd-news[1024]:  * Strictly confined Kubernetes makes edge and IoT secure. Learn how MicroK8s","2025-10-12T18:38:48.000+0000",,,,,,,,,,,,,,18,12,38,october,48,sunday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__--[]:__*________.___",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Oct 12 18:38:48 automation snapd[1256]: daemon.go:247: started snapd/2.58+18.04.1 (series 16; classic) ubuntu/18.04 (amd64) linux/4.15.0-213-generic.","2025-10-12T18:38:48.000+0000",,,,,,,,,,,,,,18,12,38,october,48,sunday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__[]:_.::__/.+.._(_;_)_/._()_/..--.",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Oct 12 18:38:46 automation systemd[1]: Started LXD - container startup/shutdown.","2025-10-12T18:38:46.000+0000",,,,,,,,,,,,,,18,12,38,october,46,sunday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__[]:___-__/.",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Oct 12 18:38:46 automation systemd[1]: Started OpenBSD Secure Shell server.","2025-10-12T18:38:46.000+0000",,,,,,,,,,,,,,18,12,38,october,46,sunday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__[]:_____.",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Oct 12 18:38:46 automation snapd[1256]: overlord.go:273: Acquired state lock file","2025-10-12T18:38:46.000+0000",,,,,,,,,,,,,,18,12,38,october,46,sunday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__[]:_.::____",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Oct 12 18:38:46 automation snapd[1256]: overlord.go:268: Acquiring state lock file","2025-10-12T18:38:46.000+0000",,,,,,,,,,,,,,18,12,38,october,46,sunday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__[]:_.::____",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Oct 12 18:38:46 automation splunk[1404]: Removing stale pid file... done.","2025-10-12T18:38:46.000+0000",,,,,,,,,,,,,,18,12,38,october,46,sunday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__[]:____..._.",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Oct 12 18:38:46 automation splunk[1404]: Stopped helpers.","2025-10-12T18:38:46.000+0000",,,,,,,,,,,,,,18,12,38,october,46,sunday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__[]:__.",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Oct 12 18:38:46 automation splunk[1404]: Done.","2025-10-12T18:38:46.000+0000",,,,,,,,,,,,,,18,12,38,october,46,sunday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__[]:_.",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Oct 12 18:38:46 automation splunk[1404]: Stopping splunk helpers...","2025-10-12T18:38:46.000+0000",,,,,,,,,,,,,,18,12,38,october,46,sunday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__[]:___...",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Oct 12 18:38:46 automation splunk[1404]: splunkd 1465 was not running.","2025-10-12T18:38:46.000+0000",,,,,,,,,,,,,,18,12,38,october,46,sunday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__[]:_____.",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Oct 12 18:38:46 automation splunk[1404]: Warning: Executing ""chown -R splunk /opt/splunkforwarder""","2025-10-12T18:38:46.000+0000",,,,,,,,,,,,,,18,12,38,october,46,sunday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__[]:_:__""_-__//""",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Oct 12 18:38:43 automation splunk[1404]: Warning: Attempting to revert the SPLUNK_HOME ownership","2025-10-12T18:38:43.000+0000",,,,,,,,,,,,,,18,12,38,october,43,sunday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__[]:_:______",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Oct 12 18:38:43 automation systemd[1]: Started Dispatcher daemon for systemd-networkd.","2025-10-12T18:38:43.000+0000",,,,,,,,,,,,,,18,12,38,october,43,sunday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__[]:_____-.",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Oct 12 18:38:42 automation systemd[1]: Started Accounts Service.","2025-10-12T18:38:42.000+0000",,,,,,,,,,,,,,18,12,38,october,42,sunday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__[]:___.",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Oct 12 18:38:42 automation accounts-daemon[1131]: started daemon version 0.6.45","2025-10-12T18:38:42.000+0000",,,,,,,,,,,,,,18,12,38,october,42,sunday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__-[]:____..",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Oct 12 18:38:42 automation systemd[1]: Started Authorization Manager.","2025-10-12T18:38:42.000+0000",,,,,,,,,,,,,,18,12,38,october,42,sunday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__[]:___.",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Oct 12 18:38:42 automation dbus-daemon[1045]: [system] Successfully activated service 'org.freedesktop.PolicyKit1'","2025-10-12T18:38:42.000+0000",,,,,,,,,,,,,,18,12,38,october,42,sunday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__-[]:_[]____'..'",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
